station_id,lat,lng,elevation_m,state,station_name,city
USR0000AMTN,67.1414,-162.9944,246.6,AK,MT. NOAK ALASKA,Mt.
USR0000AMUL,32.4,-110.2708,1272.5,AZ,MULESHOE RANCH ARIZONA,Muleshoe
USR0000AMUS,35.6147,-113.7939,1652.0,AZ,MUSIC MOUNTAIN ARIZONA,Music
USR0000ANIN,60.0433,-151.6655,39.6,AK,NINILCHIK ALASKA,Ninilchik
USR0000ANIX,36.39,-113.1522,1981.2,AZ,NIXON FLATS ARIZONA,Nixon
USR0000ANOO,32.6678,-109.7881,1501.1,AZ,NOON CREEK ARIZONA,Noon
USR0000AOAK,34.9417,-111.7517,1500.8,AZ,OAK CREEK ARIZONA,Oak
USR0000AODE,34.6242,-93.8061,273.1,AR,ODEN ARKANSAS,Oden
USR0000AOKM,32.9572,-87.1706,110.6,AL,OAKMULGEE ALABAMA,Oakmulgee
USR0000AOLA,36.5072,-113.8161,883.9,AZ,OLAF KNOLLS ARIZONA,Olaf
USR0000AOPE,31.0944,-86.5486,83.8,AL,OPEN POND - FTS ALABAMA,Open
USR0000APAL,60.1958,-154.32,79.2,AK,PORT ALSWORTH ALASKA,Port
USR0000APAM,67.7719,-152.195,823.0,AK,PAMICHTUK LAKE ALASKA,Pamichtuk
USR0000APAR,36.7278,-111.8219,2205.2,AZ,PARIA POINT ARIZONA,Paria
USR0000APAX,62.9453,-145.5014,813.8,AK,PAXSON ALASKA,Paxson
USR0000APAY,34.2431,-111.3028,1516.4,AZ,PAYSON ARIZONA,Payson
USR0000APED,59.8944,-149.7308,190.5,AK,PEDERSON LAGOON ALASKA,Pederson
USR0000APLE,34.0933,-110.9333,1539.2,AZ,PLEASANT VALLEY ARIZONA,Pleasant
USR0000APOO,64.105,-155.5583,285.0,AK,POORMAN ALASKA,Poorman
USR0000APRE,65.9233,-145.03,316.4,AK,PREACHER CREEK ALASKA,Preacher
USR0000APRO,34.3694,-111.025,2377.4,AZ,PROMONTORY ARIZONA,Promontory
USR0000APTM,61.4225,-150.0914,61.0,AK,PT. MAC ALASKA,Pt.
USR0000AQTZ,65.4,-164.65,130.1,AK,QUARTZ CREEK ALASKA,Quartz
USR0000AQUA,37.5222,-112.2711,2438.4,UT,AQUA CANYON - BRYCE CANYON NP.,Aqua
USR0000ARAB,61.0844,-149.7283,451.1,AK,RABBIT CREEK ALASKA,Rabbit
USR0000ARAG,40.5983,-113.0217,1533.1,UT,ARAGONITE UTAH,Aragonite
USR0000AREI,61.7161,-162.665,42.7,AK,REINDEER RIVER ALASKA,Reindeer
USR0000AREN,62.71,-146.6181,792.5,AK,RENEE ALASKA,Renee
USR0000ARIN,32.2056,-110.5481,2511.6,AZ,RINCON ARIZONA,Rincon
USR0000ARMC,67.6853,-154.4731,914.4,AK,RAM CREEK ALASKA,Ram
USR0000AROU,64.6847,-153.94,173.7,AK,ROUND LAKE ALASKA,Round
USR0000ARUC,31.7611,-109.3486,1737.4,AZ,RUCKER ARIZONA,Rucker
USR0000ASAG,32.3167,-110.8133,944.9,AZ,SAGUARO ARIZONA,Saguaro
USR0000ASAK,60.4967,-151.0142,47.2,AK,SOLDOTNA AKKKS ALASKA,Soldotna
USR0000ASAR,64.8,-147.6167,149.4,AK,SMALL ARMS RANGE ALASKA,Small
USR0000ASAS,31.6908,-111.45,1066.8,AZ,SASABE ARIZONA,Sasabe
USR0000ASCA,33.3717,-110.4569,846.4,AZ,SAN CARLOS #1 ARIZONA,San
USR0000ASEL,66.6033,-159.1125,32.0,AK,SELAWIK ALASKA,Selawik
USR0000ASES,31.91,-111.8975,721.2,AZ,SELLES ARIZONA,Selles
USR0000ASEV,65.9383,-149.855,250.9,AK,SEVEN MILE ALASKA,Seven
USR0000ASHK,33.6472,-85.6344,276.8,AL,SHOAL CREEK ALABAMA,Shoal
USR0000ASIL,35.97,-92.7458,283.5,AR,SILVER HILL ARKANSAS,Silver
USR0000ASIS,67.995,-160.3956,555.7,AK,SISIAK ALASKA,Sisiak
USR0000ASKI,60.4839,-150.4606,179.8,AK,SKILAK GUARD STATION ALASKA,Skilak
USR0000ASKT,64.6328,-159.9022,563.9,AK,SHAKTOOLIK RIVER ALASKA,Shaktoolik
USR0000ASLC,64.59,-146.14,304.8,AK,SALCHA ALASKA,Salcha
USR0000ASLR,67.4597,-159.8405,366.1,AK,SALMON RIVER ALASKA,Salmon
USR0000ASMI,34.1158,-113.3472,762.0,AZ,SMITH PEAK ARIZONA,Smith
USR0000ASNI,60.6103,-154.32,701.0,AK,SNIPE LAKE ALASKA,Snipe
USR0000ASOL,32.4033,-110.7117,2377.4,AZ,SOLLERS ARIZONA,Sollers
USR0000ASSA,37.5167,-112.5556,2468.9,UT,ASSAY - HATCH 10SW,Assay
USR0000ASTA,34.1667,-112.7333,1097.3,AZ,STANTON ARIZONA,Stanton
USR0000ASTH,33.5406,-109.3169,2139.7,AZ,STRAY HORSE ARIZONA,Stray
USR0000ASTO,61.0008,-153.8958,381.0,AK,STONEY ALASKA,Stoney
USR0000ASTU,64.7189,-146.5044,470.3,AK,STUART CREEK ALASKA,Stuart
USR0000ASUN,34.1953,-112.1417,902.2,AZ,SUNSET POINT ARIZONA,Sunset
USR0000ASWA,60.7278,-150.8722,85.3,AK,SWANSON RIVER ALASKA,Swanson
USR0000ATAH,67.5503,-163.5672,294.4,AK,TAHINICHOK ALASKA,Tahinichok
USR0000ATAK,63.3253,-143.0017,518.8,AK,TOK AKTAS ALASKA,Tok
USR0000ATAL,33.4411,-86.0811,182.9,AL,TALLADEGA ALABAMA,Talladega
USR0000ATAN,60.9081,-142.6978,1051.6,AK,TANA KNOB ALASKA,Tana
USR0000ATEL,63.44,-153.3567,198.1,AK,TELIDA ALASKA,Telida
USR0000ATHO,55.75,-132.9833,548.6,AK,THORNE BAY ALASKA,Thorne
USR0000ATKL,63.5242,-150.0433,944.9,AK,TOKLAT ALASKA,Toklat
USR0000ATOK,62.9572,-143.3467,701.0,AK,TOK RIVER VALLEY ALASKA,Tok
USR0000ATRA,33.2667,-109.3683,1913.8,AZ,TRAIL CABIN ARIZONA,Trail
USR0000ATRU,35.7825,-113.7942,1630.7,AZ,TRUXTON CANYON ARIZONA,Truxton
USR0000ATTA,64.4044,-148.4622,169.5,AK,GOLD KING ALASKA,Gold
USR0000ATUS,35.99,-112.12,2042.2,AZ,TUSAYAN ARIZONA,Tusayan
USR0000ATWE,36.5819,-113.7319,1585.0,AZ,TWEEDS POINT ARIZONA,Tweeds
USR0000AUCR,64.5167,-143.2022,1113.7,AK,UPPER CHARLEY RIVER ALASKA,Upper
USR0000AUMI,69.37,-152.1361,88.1,AK,UMIAT AIRFIELD ALASKA,Umiat
USR0000AUNI,35.2247,-114.3747,1072.9,AZ,UNION PASS ARIZONA,Union
USR0000AVER,34.5539,-111.8492,944.9,AZ,VERDE ARIZONA,Verde
USR0000AVUN,66.7981,-146.7158,160.0,AK,VUNZIK LAKE ALASKA,Vunzik
USR0000AWAR,36.7,-112.23,2441.4,AZ,WARM SPRINGS CANYON ARIZONA,Warm
USR0000AWIG,63.8122,-150.05,524.3,AK,WIGAND ALASKA,Wigand
USR0000AWON,63.4903,-150.8714,646.2,AK,WONDER LAKE ALASKA,Wonder
USR0000AYEL,36.1542,-113.5417,1877.6,AZ,YELLOW JOHN MTN ARIZONA,Yellow
USR0000AZAR,56.3,-132.8486,335.3,AK,ZAREMBO ALASKA,Zarembo
USR0000BADG,37.1697,-113.9497,1216.2,UT,BADGER SPRING - IVINS 14W UTAH,Badger
USR0000BEAR,40.8844,-110.8292,2601.8,UT,BEAR RIVER UTAH,Bear
USR0000BIGI,38.2244,-109.2783,2121.4,UT,BIG INDIAN VALLEY - LASAL 6S U,Big
USR0000BKTL,40.2692,-110.5622,2246.1,UT,BLACKTAIL UTAH,Blacktail
USR0000BLAC,38.9792,-112.2394,1975.1,UT,BLACK CEDAR - FILMORE 5E UTAH,Black
USR0000BRIM,38.3083,-113.3847,1713.0,UT,BRIMSTONE RES. - MILFORD 20WSW,Brimstone
USR0000BRUN,39.6097,-110.2944,3109.0,UT,BRUIN POINT - SUNNYSIDE 6NNE U,Bruin
USR0000BRYC,37.6417,-112.1722,2394.2,UT,BRYCE CANYON UTAH,Bryce
USR0000BRYS,39.2933,-109.2372,1621.5,UT,BRYSON CANYON UTAH,Bryson
USR0000BUCF,37.9033,-111.6914,2438.4,UT,BUCK FLAT - ESCALANTE 10NW UTA,Buck
USR0000BUES,41.15,-111.9167,1554.5,UT,BUES CANYON UTAH,Bues
USR0000CABS,40.3983,-122.8333,579.1,CA,ARBUCKLE BASIN CALIFORNIA,Arbuckle
USR0000CACT,34.4458,-118.2,792.5,CA,ACTON CALIFORNIA,Acton
USR0000CALD,39.6514,-122.7236,1310.6,CA,ALDER SPRINGS CALIFORNIA,Alder
USR0000CALP,32.8336,-116.7392,622.1,CA,ALPINE CALIFORNIA,Alpine
USR0000CALT,37.3581,-122.1472,196.6,CA,LOS ALTOS CALIFORNIA,Los
USR0000CANZ,33.555,-116.673,1194.8,CA,ANZA CALIFORNIA,Anza
USR0000CAPT,40.1867,-123.5903,281.3,CA,ALDER POINT CALIFORNIA,Alder
USR0000CARR,36.23,-121.4917,298.7,CA,ARROYO SECO (MT. DIABLO) CALIF,Arroyo
USR0000CART,40.8847,-109.4122,2103.1,UT,CART CREEK UTAH,Cart
USR0000CASC,41.2769,-121.9794,975.4,CA,ASH CREEK CALIFORNIA,Ash
USR0000CBAC,40.8892,-123.1422,1432.6,CA,BACKBONE CALIFORNIA,Backbone
USR0000CBAI,39.3794,-105.3394,2420.1,CO,BAILEY COLORADO,Bailey
USR0000CBAL,38.9056,-120.6972,1426.5,CA,BALD MTN LOC CALIFORNIA,Bald
USR0000CBAR,38.0281,-122.7022,378.0,CA,BARNABY CALIFORNIA,Barnaby
USR0000CBAT,37.2319,-119.5083,963.2,CA,BATTERSON CALIFORNIA,Batterson
USR0000CBBR,40.7333,-123.2333,457.2,CA,BIG BAR CALIFORNIA,Big
USR0000CBCN,33.5417,-117.5917,213.4,CA,BELL CANYON CALIFORNIA,Bell
USR0000CBDR,40.0181,-105.3614,2052.2,CO,SUGARLOAF COLORADO,Sugarloaf
USR0000CBDY,35.8644,-120.8031,163.7,CA,BRADLEY CALIFORNIA,Bradley
USR0000CBEA,35.8842,-118.0517,2507.9,CA,BEAR PEAK CALIFORNIA,Bear
USR0000CBEN,37.8431,-118.4778,1661.2,CA,BENTON CALIFORNIA,Benton
USR0000CBEU,33.9306,-116.95,793.7,CA,BEAUMONT CALIFORNIA,Beaumont
USR0000CBEV,34.125,-118.4122,384.0,CA,BEVERLY HILLS CALIFORNIA,Beverly
USR0000CBGR,39.3975,-121.3861,244.8,CA,BANGOR CALIFORNIA,Bangor
USR0000CBIG,37.0203,-106.2006,2540.2,CO,BIG HORN COLORADO,Big
USR0000CBIH,41.0975,-123.6358,1088.1,CA,BIG HILL CALIFORNIA,Big
USR0000CBIP,34.3789,-117.6919,2108.3,CA,BIG PINES CALIFORNIA,Big
USR0000CBIR,38.0394,-122.57,457.2,CA,BIG ROCK CALIFORNIA,Big
USR0000CBKD,37.95,-121.8844,487.7,CA,BLACK DIAMOND CALIFORNIA,Black
USR0000CBLA,38.5428,-107.6869,2609.1,CO,BLACK CANYON COLORADO,Black
USR0000CBLD,41.0547,-120.3375,1711.5,CA,BLUE DOOR CALIFORNIA,Blue
USR0000CBLK,37.8617,-105.2842,2737.7,CO,BLACK MOUNTAIN COLORADO,Black
USR0000CBLQ,41.2694,-123.1875,1815.4,CA,BLUE RIDGE (KNF) CALIFORNIA,Blue
USR0000CBLT,38.5908,-120.9336,275.8,CA,BEN BOLT CALIFORNIA,Ben
USR0000CBLU,37.7978,-106.7792,3139.4,CO,BLUE PARK COLORADO,Blue
USR0000CBNL,37.1317,-122.17,801.6,CA,BEN LOMOND CALIFORNIA,Ben
USR0000CBOG,40.5981,-121.0831,1722.1,CA,BOGARD R.S. CALIFORNIA,Bogard
USR0000CBOO,38.9875,-123.3486,196.3,CA,BOONVILLE CALIFORNIA,Boonville
USR0000CBPI,34.3194,-117.0131,2091.2,CA,BIG PINE FLAT CALIFORNIA,Big
USR0000CBR4,38.2719,-119.2892,2026.9,CA,BRIDGEPORT 4NW CALIFORNIA,Bridgeport
USR0000CBRA,35.1889,-120.0833,1149.1,CA,BRANCH MOUNTAIN CALIFORNIA,Branch
USR0000CBRF,41.295,-120.3133,1889.8,CA,BEAR FLAT CALIFORNIA,Bear
USR0000CBRI,37.9442,-122.1178,442.0,CA,BRIONES CALIFORNIA,Briones
USR0000CBRK,36.0931,-118.2603,2499.4,CA,BLACKROCK CALIFORNIA,Blackrock
USR0000CBRO,38.7383,-122.1447,107.9,CA,BROOKS CALIFORNIA,Brooks
USR0000CBSR,36.2356,-121.785,137.2,CA,BIG SUR CALIFORNIA,Big
USR0000CBUL,40.4808,-120.1139,1339.6,CA,BULL FLAT CALIFORNIA,Bull
USR0000CBUR,34.2103,-116.6339,1828.8,CA,BURNS CANYON CALIFORNIA,Burns
USR0000CBUU,32.7397,-114.8839,66.1,CA,BUTTERCUP CALIFORNIA,Buttercup
USR0000CBVR,38.4883,-120.325,1524.0,CA,BEAVER CAMP LOC CALIFORNIA,Beaver
USR0000CBZE,41.6853,-122.5942,914.4,CA,BRAZIE RANCH CALIFORNIA,Brazie
USR0000CCAA,32.9736,-115.1736,84.7,CA,CAHUILLA CALIFORNIA,Cahuilla
USR0000CCAL,41.3075,-122.7958,955.9,CA,CALLAHAN CALIFORNIA,Callahan
USR0000CCAM,32.7214,-116.4631,1049.4,CA,CAMERON FIRE STATION CALIFORNI,Cameron
USR0000CCAR,35.0964,-119.7728,759.0,CA,CARRIZO CALIFORNIA,Carrizo
USR0000CCAS,33.445,-117.4181,707.1,CA,CASE SPRINGS CALIFORNIA,Case
USR0000CCAT,37.4681,-120.1106,365.8,CA,CATHEYS VALLEY CALIFORNIA,Catheys
USR0000CCCI,37.9478,-104.8692,1886.7,CO,COLORADO CITY COLORADO,Colorado
USR0000CCDG,36.7878,-118.6561,1438.7,CA,CEDAR GROVE CALIFORNIA,Cedar
USR0000CCHB,34.1847,-118.7172,502.9,CA,CHEESEBORO CALIFORNIA,Cheeseboro
USR0000CCHE,39.1814,-105.2672,2286.0,CO,CHEESEMAN COLORADO,Cheeseman
USR0000CCHI,34.3317,-118.0303,1661.2,CA,CHILAO CALIFORNIA,Chilao
USR0000CCHN,37.1994,-108.4892,1885.8,CO,CHAPIN COLORADO,Chapin
USR0000CCHU,34.8083,-119.0125,1493.5,CA,CHUCHUPATE CALIFORNIA,Chuchupate
USR0000CCLA,34.1369,-117.7069,501.4,CA,CLAREMONT CALIFORNIA,Claremont
USR0000CCLE,34.2711,-118.1525,914.4,CA,CLEAR CREEK CALIFORNIA,Clear
USR0000CCLK,33.8767,-117.3089,524.3,CA,CLARK CALIFORNIA,Clark
USR0000CCLV,37.5531,-121.8439,374.9,CA,CALAVERAS ROAD CALIFORNIA,Calaveras
USR0000CCMO,36.4108,-118.8092,1966.0,CA,CASE MOUNTAIN CALIFORNIA,Case
USR0000CCOC,39.64,-105.4647,2502.4,CO,CORRAL CREEK COLORADO,Corral
USR0000CCOH,39.8717,-121.7689,528.2,CA,COHASSET CALIFORNIA,Cohasset
USR0000CCOL,41.775,-122.9503,1674.3,CA,COLLINS BALDY CALIFORNIA,Collins
USR0000CCON,34.1942,-116.9131,1712.4,CA,CONVERSE CALIFORNIA,Converse
USR0000CCOO,40.2569,-124.2661,899.2,CA,COOSKIE MOUNTAIN CALIFORNIA,Cooskie
USR0000CCOP,38.3139,-105.4844,2365.2,CO,COPPER GULCH COLORADO,Copper
USR0000CCOR,36.9911,-121.7978,137.2,CA,CORRALITOS CALIFORNIA,Corralitos
USR0000CCOT,38.5731,-108.2778,2200.7,CO,COTTONWOOD BASIN COLORADO,Cottonwood
USR0000CCOU,39.0189,-122.4119,635.5,CA,COUNTY LINE CALIFORNIA,County
USR0000CCP9,34.3617,-118.4217,1219.2,CA,CAMP 9 CALIFORNIA,Camp
USR0000CCPT,38.4594,-109.0469,2465.2,CO,CARPENTER RIDGE COLORADO,Carpenter
USR0000CCRA,37.7617,-119.8247,2025.1,CA,CRANE FLAT LOOKOUT CALIFORNIA,Crane
USR0000CCRE,37.745,-118.9833,2316.5,CA,CRESTVIEW CALIFORNIA,Crestview
USR0000CCRN,39.9389,-122.1697,89.6,CA,CORNING CALIFORNIA,Corning
USR0000CCRO,39.3528,-107.0931,2530.8,CO,THE CROWN COLORADO,The
USR0000CCRR,40.0686,-121.5825,1466.7,CA,CARPENTER RIDGE CALIFORNIA,Carpenter
USR0000CCRT,33.7403,-116.8414,594.4,CA,CRANSTON CALIFORNIA,Cranston
USR0000CCRZ,41.9919,-123.6036,1210.1,CA,CRAZY PEAK CALIFORNIA,Crazy
USR0000CCSH,40.0017,-120.915,1377.7,CA,CASHMAN CALIFORNIA,Cashman
USR0000CCUC,37.0969,-104.9214,2533.8,CO,CUCHARA COLORADO,Cuchara
USR0000CDEA,40.0786,-107.3786,2731.0,CO,DEAD HORSE COLORADO,Dead
USR0000CDEM,39.46,-108.88,2181.5,CO,DEMAREE COLORADO,Demaree
USR0000CDES,32.8569,-116.6222,1060.7,CA,DESCANSO CALIFORNIA,Descanso
USR0000CDEV,37.2269,-107.3047,2243.3,CO,DEVIL MTN COLORADO,Devil
USR0000CDGR,41.53,-120.6714,1530.7,CA,DEVILS GARDEN CALIFORNIA,Devils
USR0000CDIA,37.3292,-121.2939,563.9,CA,DIABLO GRANDE CALIFORNIA,Diablo
USR0000CDIN,40.5086,-108.9106,1816.6,CO,DINOSAUR N.M. COLORADO,Dinosaur
USR0000CDMC,35.5317,-118.6303,718.1,CA,DEMOCRAT CALIFORNIA,Democrat
USR0000CDNK,37.0664,-119.0394,1727.6,CA,DINKEY CALIFORNIA,Dinkey
USR0000CDOG,39.5619,-120.0478,1821.5,CA,DOG VALLEY CALIFORNIA,Dog
USR0000CDOW,39.6269,-106.4517,2742.6,CO,DOWD JUNCTION COLORADO,Dowd
USR0000CDOY,40.0222,-120.1056,1292.4,CA,DOYLE CALIFORNIA,Doyle
USR0000CDRA,39.9153,-108.8875,1920.2,CO,DRAGON ROAD COLORADO,Dragon
USR0000CDRY,40.535,-106.7808,2535.9,CO,DRY LAKE COLORADO,Dry
USR0000CDUN,39.1439,-120.5089,2164.1,CA,DUNCAN CALIFORNIA,Duncan
USR0000CDVA,34.4311,-118.6828,389.5,CA,DEL VALLE CALIFORNIA,Del
USR0000CEAG,39.9278,-122.6569,1131.7,CA,EAGLE PEAK CALIFORNIA,Eagle
USR0000CEDM,40.3008,-112.7764,1219.2,UT,CEDAR MOUNTAINS - STOCKTON 24W,Cedar
USR0000CEEC,40.1383,-123.8236,135.9,CA,EEL RIVER CAMP CALIFORNIA,Eel
USR0000CEEL,39.8333,-123.0833,457.2,CA,EEL RIVER CALIFORNIA,Eel
USR0000CELC,33.6472,-117.4111,926.0,CA,EL CARISO CALIFORNIA,El
USR0000CELI,38.0631,-120.2469,1503.6,CA,MOUNT ELIZABETH CALIFORNIA,Mount
USR0000CELM,34.6344,-117.5503,877.8,CA,EL MIRAGE CALIFORNIA,El
USR0000CEST,40.3667,-105.55,2383.5,CO,ESTES PARK COLORADO,Estes
USR0000CFAN,36.8839,-119.4658,280.4,CA,FANCHER CREEK CALIFORNIA,Fancher
USR0000CFAW,34.2661,-116.8989,2103.1,CA,FAWNSKIN CALIFORNIA,Fawnskin
USR0000CFEN,36.9614,-119.175,1538.6,CA,FENCE MEADOW CALIFORNIA,Fence
USR0000CFHL,36.0117,-121.2417,335.3,CA,FORT HUNTER LIGGET CALIFORNIA,Fort
USR0000CFIG,34.7331,-120.0067,975.4,CA,FIGUEROA CALIFORNIA,Figueroa
USR0000CFIS,32.9903,-116.0669,231.6,CA,FISH CREEK MTN CALIFORNIA,Fish
USR0000CFIV,35.8717,-117.9183,1264.9,CA,FIVE MILE CALIFORNIA,Five
USR0000CFOR,39.0914,-120.7317,1327.4,CA,FORESTHILL CALIFORNIA,Foresthill
USR0000CFOU,35.8922,-118.915,64.0,CA,FOUNTAIN SPRINGS CALIFORNIA,Fountain
USR0000CFRE,33.8081,-117.7111,542.8,CA,FREMONT CANYON CALIFORNIA,Fremont
USR0000CFRI,40.505,-123.3417,1219.2,CA,FRIEND MOUNTAIN CALIFORNIA,Friend
USR0000CFTC,38.6586,-104.8539,2042.2,CO,FT. CARSON COLORADO,Ft.
USR0000CGHP,40.7817,-120.7844,1877.0,CA,GRASSHOPPER CALIFORNIA,Grasshopper
USR0000CGOO,33.0736,-116.8458,466.3,CA,GOOSE VALLEY CALIFORNIA,Goose
USR0000CGOR,40.7586,-120.8961,1889.8,CA,GORDON CALIFORNIA,Gordon
USR0000CGRE,40.7578,-107.8533,2194.6,CO,GREAT DIVIDE COLORADO,Great
USR0000CGSP,37.8331,-120.5,310.9,CA,GREEN SPRING CALIFORNIA,Green
USR0000CGUN,40.2092,-106.3292,2566.4,CO,GUNSIGHT COLORADO,Gunsight
USR0000CGYP,39.6953,-106.9731,2237.2,CO,GYPSUM COLORADO,Gypsum
USR0000CHAS,36.3886,-121.5517,574.5,CA,HASTINGS CALIFORNIA,Hastings
USR0000CHAW,38.7817,-122.9169,609.6,CA,HAWKEYE CALIFORNIA,Hawkeye
USR0000CHAY,40.55,-123.165,708.1,CA,HAYFORK CALIFORNIA,Hayfork
USR0000CHEL,39.0717,-120.4217,1597.2,CA,HELL HOLE CALIFORNIA,Hell
USR0000CHER,36.3825,-120.8558,1137.8,CA,HERNANDEZ CALIFORNIA,Hernandez
USR0000CHGL,39.2083,-122.8083,1475.2,CA,HIGH GLADE LOOKOUT CALIFORNIA,High
USR0000CHIG,37.3147,-119.0383,2256.4,CA,HIGH SIERRA CALIFORNIA,High
USR0000CHLD,39.0308,-123.0806,817.5,CA,HOPLAND CALIFORNIA,Hopland
USR0000CHLR,36.8422,-121.3622,123.1,CA,HOLLISTER CALIFORNIA,Hollister
USR0000CHNM,36.5625,-117.4736,2097.0,CA,HUNTER MOUNTAIN CALIFORNIA,Hunter
USR0000CHOL,40.6306,-120.5028,1554.5,CA,HORSE LAKE CALIFORNIA,Horse
USR0000CHOO,41.0478,-123.6714,114.3,CA,HOOPA CALIFORNIA,Hoopa
USR0000CHOR,35.7706,-115.9092,1524.0,CA,HORSE THIEF SPRINGS CALIFORNIA,Horse
USR0000CHUM,38.3319,-107.0889,2865.1,CO,HUNTSMAN MESA COLORADO,Huntsman
USR0000CHUN,39.7667,-108.3167,2231.1,CO,HUNTER CREEK COLORADO,Hunter
USR0000CHUR,37.0153,-119.5678,366.1,CA,HURLEY CALIFORNIA,Hurley
USR0000CIND,41.7417,-121.5383,1453.9,CA,INDIAN WELL CALIFORNIA,Indian
USR0000CJAC,38.7533,-108.5797,2334.8,CO,JACKS CANYON COLORADO,Jacks
USR0000CJAR,39.7358,-121.4889,759.0,CA,JARBO GAP CALIFORNIA,Jarbo
USR0000CJAY,38.8417,-107.7361,1889.8,CO,JAY COLORADO,Jay
USR0000CJER,37.5436,-119.8386,1188.7,CA,JERSEYDALE CALIFORNIA,Jerseydale
USR0000CJOH,35.9717,-118.545,1432.6,CA,JOHNSONDALE CALIFORNIA,Johnsondale
USR0000CJUA,41.7861,-122.0056,1645.9,CA,JUANITA LAKE CALIFORNIA,Juanita
USR0000CJUL,33.0758,-116.5908,1292.4,CA,JULIAN CALIFORNIA,Julian
USR0000CJUN,41.3322,-120.4725,1332.6,CA,JUNIPER CREEK CALIFORNIA,Juniper
USR0000CKEE,33.6667,-116.7667,1499.6,CA,KEENWILD CALIFORNIA,Keenwild
USR0000CKET,36.0333,-120.0569,246.9,CA,KETTLEMAN HILLS CALIFORNIA,Kettleman
USR0000CKLA,42.9533,-121.5819,1381.0,OR,KLAMATH NWR OREGON/CALIF.,Klamath
USR0000CKNO,38.8619,-122.4172,670.6,CA,KNOXVILLE CREEK CALIFORNIA,Knoxville
USR0000CKON,38.9119,-122.7064,659.3,CA,KONOCTI CALIFORNIA,Konocti
USR0000CLAB,37.0547,-121.0531,106.7,CA,LOS BANOS CALIFORNIA,Los
USR0000CLAD,40.7392,-108.8347,1798.3,CO,LADORE COLORADO,Ladore
USR0000CLAG,32.8797,-116.4203,1755.6,CA,MT. LAGUNA CALIFORNIA,Mt.
USR0000CLAH,37.3053,-122.255,265.8,CA,LA HONDA CALIFORNIA,La
USR0000CLAP,35.3811,-120.1875,496.8,CA,LA PANZA CALIFORNIA,La
USR0000CLAR,35.4783,-117.6989,1338.1,CA,LAURAL MOUNTAIN CALIFORNIA,Laural
USR0000CLAS,40.3442,-121.7136,1267.7,CA,LASSEN LODGE CALIFORNIA,Lassen
USR0000CLAY,39.7022,-123.485,554.7,CA,LAYTONVILLE CALIFORNIA,Laytonville
USR0000CLDR,40.8072,-121.2967,1752.6,CA,LADDER BUTTE CALIFORNIA,Ladder
USR0000CLEO,34.0456,-118.9358,15.2,CA,LEO CARRILLO CALIFORNIA,Leo
USR0000CLGA,37.2028,-121.9428,609.6,CA,LOS GATOS CALIFORNIA,Los
USR0000CLGE,38.9772,-105.3553,2281.4,CO,LAKE GEORGE COLORADO,Lake
USR0000CLHO,34.0178,-116.1878,1280.2,CA,LOST HORSE CALIFORNIA,Lost
USR0000CLIN,38.8825,-121.2683,61.0,CA,LINCOLN CALIFORNIA,Lincoln
USR0000CLIT,38.9692,-108.9444,2071.4,CO,LITTLE DELORES COLORADO,Little
USR0000CLKL,41.9992,-121.7003,1249.1,CA,LOWER KLAMATH CALIFORNIA,Lower
USR0000CLOG,37.3517,-107.915,2514.6,CO,LOGCHUTE COLORADO,Logchute
USR0000CLOP,34.5358,-119.7833,310.9,CA,LOS PRIETOS CALIFORNIA,Los
USR0000CLST,35.6564,-120.9242,303.0,CA,LAS TABLAS CALIFORNIA,Las
USR0000CLTU,34.2936,-118.3608,423.7,CA,LITTLE TUJUNGA CALIFORNIA,Little
USR0000CLUJ,38.2544,-106.5678,3399.7,CO,LUJAN COLORADO,Lujan
USR0000CLYO,39.1258,-123.0736,975.4,CA,LYONS VALLEY CALIFORNIA,Lyons
USR0000CLYT,34.2339,-117.4803,851.0,CA,LYTLE CREEK CALIFORNIA,Lytle
USR0000CMAD,40.4633,-123.5239,845.8,CA,MAD RIVER CALIFORNIA,Mad
USR0000CMAL,34.0583,-118.6333,480.1,CA,MALIBU HILLS CALIFORNIA,Malibu
USR0000CMAN,40.54,-121.5803,1725.2,CA,MANZANITA LAKE CALIFORNIA,Manzanita
USR0000CMCB,34.0836,-117.0347,899.2,CA,MILL CREEK (BDF) CALIFORNIA,Mill
USR0000CMCG,39.3528,-123.6011,180.7,CA,MCGUIRES CALIFORNIA,Mcguires
USR0000CMEA,34.3906,-116.5169,883.9,CA,MEANS LAKE CALIFORNIA,Means
USR0000CMEN,39.8075,-122.945,1652.0,CA,MENDOCINO PASS CALIFORNIA,Mendocino
USR0000CMES,37.055,-107.7069,2249.4,CO,MESA MOUNTAIN COLORADO,Mesa
USR0000CMET,37.4094,-119.7681,937.9,CA,METCALF GAP CALIFORNIA,Metcalf
USR0000CMID,35.1231,-115.4114,1649.9,CA,MID HILLS CALIFORNIA,Mid
USR0000CMIL,34.3903,-118.0825,1530.4,CA,MILL CREEK (ANF) CALIFORNIA,Mill
USR0000CMIO,36.2314,-118.8689,586.1,CA,MILO CALIFORNIA,Milo
USR0000CMLR,37.8172,-121.7789,621.8,CA,MALLORY RIDGE CALIFORNIA,Mallory
USR0000CMNC,34.4614,-119.6481,457.2,CA,MONTECITO CALIFORNIA,Montecito
